MainDrug,NDC,Strength,Formulation,Inactive
0093-8940,0093-8943,400 mg,acyclovir tablet,POVIDONES
0093-8940,0093-8943,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0093-8940,0093-8943,400 mg,acyclovir tablet,FD&amp;C BLUE NO. 2
0093-8940,0093-8947,25  in 1 BLISTER PACK,acyclovir tablet,ACYCLOVIR
0093-8940,0093-8947,800 mg,acyclovir tablet,SILICON DIOXIDE
0093-8940,0093-8947,800 mg,acyclovir tablet,LACTOSE MONOHYDRATE
0093-8940,0093-8947,800 mg,acyclovir tablet,MAGNESIUM STEARATE
0093-8940,0093-8947,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0093-8940,0093-8947,800 mg,acyclovir tablet,POVIDONES
0093-8940,0093-8947,800 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
63304-652,10544-089,200 mg,acyclovir capsule,ACYCLOVIR
63304-652,10544-089,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
63304-652,10544-089,200 mg,acyclovir capsule,MAGNESIUM STEARATE
63304-652,10544-089,200 mg,acyclovir capsule,"STARCH, CORN"
63304-652,10544-089,200 mg,acyclovir capsule,GELATIN
63304-652,10544-089,200 mg,acyclovir capsule,TITANIUM DIOXIDE
63304-652,10544-089,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
63304-652,10544-089,200 mg,acyclovir capsule,PROPYLENE GLYCOL
63304-652,63304-504,200 mg,acyclovir tablet,ACYCLOVIR
63304-652,63304-504,400 mg,acyclovir tablet,SILICON DIOXIDE
63304-652,63304-504,400 mg,acyclovir tablet,MAGNESIUM STEARATE
63304-652,63304-504,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
63304-652,63304-504,400 mg,acyclovir tablet,"STARCH, CORN"
63304-652,63304-504,400 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A CORN
0378-2200,54868-3996,200 mg,acyclovir capsule,ACYCLOVIR
0378-2200,54868-3996,200 mg,acyclovir capsule,SILICON DIOXIDE
0378-2200,54868-3996,200 mg,acyclovir capsule,MAGNESIUM STEARATE
0378-2200,54868-3996,200 mg,acyclovir capsule,"STARCH, CORN"
0378-2200,54868-3996,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
0378-2200,54868-3996,200 mg,acyclovir capsule,GELATIN
0378-2200,54868-3996,200 mg,acyclovir capsule,TITANIUM DIOXIDE
0378-2200,54868-3996,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
0378-2200,54868-3996,200 mg,acyclovir capsule,FD&amp;C RED NO. 3
0378-2200,54868-3996,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
0378-2200,54868-3996,200 mg,acyclovir capsule,D&amp;C YELLOW NO. 10
0378-2200,54868-3996,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
0378-2200,54868-3996,200 mg,acyclovir capsule,FD&amp;C RED NO. 40
0378-2200,54868-3996,200 mg,acyclovir capsule,PROPYLENE GLYCOL
0378-2200,0378-0253,200 mg,acyclovir tablet,ACYCLOVIR
0378-2200,0378-0253,400 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
0378-2200,0378-0253,400 mg,acyclovir tablet,MAGNESIUM STEARATE
0378-2200,0378-0253,400 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0378-2200,0378-0253,400 mg,acyclovir tablet,POVIDONE
0378-2200,0378-0253,400 mg,acyclovir tablet,SODIUM LAURYL SULFATE
0378-2200,0378-0302,400 mg,acyclovir tablet,Acyclovir
0378-2200,0378-0302,800 mg,acyclovir tablet,CROSCARMELLOSE SODIUM
0378-2200,0378-0302,800 mg,acyclovir tablet,MAGNESIUM STEARATE
0378-2200,0378-0302,800 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
0378-2200,0378-0302,800 mg,acyclovir tablet,POVIDONE
0378-2200,0378-0302,800 mg,acyclovir tablet,SODIUM LAURYL SULFATE
63304-652,21695-009,200 mg,acyclovir capsule,Acyclovir
63304-652,21695-009,200 mg,acyclovir capsule,lactose monohydrate
63304-652,21695-009,200 mg,acyclovir capsule,magnesium stearate
63304-652,21695-009,200 mg,acyclovir capsule,"STARCH, CORN"
63304-652,21695-009,200 mg,acyclovir capsule,gelatin
63304-652,21695-009,200 mg,acyclovir capsule,titanium dioxide
63304-652,21695-009,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
63304-652,63304-504,200 mg,acyclovir tablet,Acyclovir
63304-652,63304-504,400.00 mg,acyclovir tablet,colloidal silicon dioxide
63304-652,63304-504,400.00 mg,acyclovir tablet,magnesium stearate
63304-652,63304-504,400.00 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
63304-652,63304-504,400.00 mg,acyclovir tablet,"STARCH, CORN"
63304-652,63304-504,400.00 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
63304-652,63304-505,400.00 mg,acyclovir tablet,Acyclovir
63304-652,63304-505,800.00 mg,acyclovir tablet,colloidal silicon dioxide
63304-652,63304-505,800.00 mg,acyclovir tablet,magnesium stearate
63304-652,63304-505,800.00 mg,acyclovir tablet,"CELLULOSE, MICROCRYSTALLINE"
63304-652,63304-505,800.00 mg,acyclovir tablet,"STARCH, CORN"
63304-652,63304-505,800.00 mg,acyclovir tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
60505-0042,68084-107,200 mg,acyclovir capsule,ACYCLOVIR
60505-0042,68084-107,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,68084-107,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,68084-107,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,68084-107,200 mg,acyclovir capsule,MICROCRYSTALLINE CELLULOSE
60505-0042,68084-107,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
60505-0042,68084-107,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,68084-107,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,68084-107,200 mg,acyclovir capsule,AMMONIA
60505-0042,68084-107,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,68084-107,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,68084-107,200 mg,acyclovir capsule,ALCOHOL
60505-0042,68084-107,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,68084-107,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,68084-107,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,68084-107,200 mg,acyclovir capsule,SHELLAC
61442-114,50090-3902,200 mg,acyclovir capsule,ACYCLOVIR
61442-114,50090-3902,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
61442-114,50090-3902,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
61442-114,50090-3902,200 mg,acyclovir capsule,MAGNESIUM STEARATE
61442-114,50090-3902,200 mg,acyclovir capsule,"STARCH, CORN"
60505-0042,50090-0595,200 mg,acyclovir capsule,ACYCLOVIR
60505-0042,50090-0595,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,50090-0595,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,50090-0595,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,50090-0595,200 mg,acyclovir capsule,MICROCRYSTALLINE CELLULOSE
60505-0042,50090-0595,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
60505-0042,50090-0595,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,50090-0595,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,50090-0595,200 mg,acyclovir capsule,AMMONIA
60505-0042,50090-0595,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,50090-0595,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,50090-0595,200 mg,acyclovir capsule,ALCOHOL
60505-0042,50090-0595,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,50090-0595,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,50090-0595,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,50090-0595,200 mg,acyclovir capsule,SHELLAC
69076-146,50090-5610,200 mg,acyclovir capsule,ACYCLOVIR
69076-146,50090-5610,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
69076-146,50090-5610,200 mg,acyclovir capsule,SODIUM STARCH GLYCOLATE TYPE A POTATO
69076-146,50090-5610,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
69076-146,50090-5610,200 mg,acyclovir capsule,MAGNESIUM STEARATE
69076-146,50090-5610,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
69076-146,50090-5610,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
69076-146,50090-5610,200 mg,acyclovir capsule,TITANIUM DIOXIDE
69076-146,50090-5610,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
69076-146,50090-5610,200 mg,acyclovir capsule,FD&amp;C RED NO. 40
69076-146,50090-5610,200 mg,acyclovir capsule,D&amp;C YELLOW NO. 10
69076-146,50090-5610,200 mg,acyclovir capsule,BROWN IRON OXIDE
69076-146,50090-5610,200 mg,acyclovir capsule,SHELLAC
69076-146,50090-5610,200 mg,acyclovir capsule,PROPYLENE GLYCOL
61442-111,50090-0596,200 mg,acyclovir capsule,ACYCLOVIR
61442-111,50090-0596,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
61442-111,50090-0596,200 mg,acyclovir capsule,SODIUM STARCH GLYCOLATE TYPE A POTATO
61442-111,50090-0596,200 mg,acyclovir capsule,SODIUM LAURETH-3 SULFATE
61442-111,50090-0596,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,42291-017,200 mg,acyclovir capsule,ACYCLOVIR
60505-0042,42291-017,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,42291-017,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,42291-017,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,42291-017,200 mg,acyclovir capsule,"CELLULOSE, MICROCRYSTALLINE"
60505-0042,42291-017,200 mg,acyclovir capsule,GELATIN
60505-0042,42291-017,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,42291-017,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,42291-017,200 mg,acyclovir capsule,AMMONIA
60505-0042,42291-017,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,42291-017,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,42291-017,200 mg,acyclovir capsule,ALCOHOL
60505-0042,42291-017,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,42291-017,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,42291-017,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,42291-017,200 mg,acyclovir capsule,SHELLAC
0093-8940,10544-101,200 mg,acyclovir capsule,ACYCLOVIR
0093-8940,10544-101,200 mg,acyclovir capsule,"STARCH, CORN"
0093-8940,10544-101,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
0093-8940,10544-101,200 mg,acyclovir capsule,MAGNESIUM STEARATE
0093-8940,10544-101,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
0093-8940,10544-101,200 mg,acyclovir capsule,GELATIN
0093-8940,10544-101,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
0093-8940,10544-101,200 mg,acyclovir capsule,D&amp;C RED NO. 28
0093-8940,10544-101,200 mg,acyclovir capsule,D&amp;C RED NO. 33
0093-8940,10544-101,200 mg,acyclovir capsule,TITANIUM DIOXIDE
0093-8940,10544-101,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
0093-8940,10544-101,200 mg,acyclovir capsule,FD&amp;C RED NO. 40
0093-8940,10544-101,200 mg,acyclovir capsule,D&amp;C YELLOW NO. 10
75834-124,71335-1013,200 mg,acyclovir capsule,ACYCLOVIR
75834-124,71335-1013,200 mg,acyclovir capsule,"STARCH, CORN"
75834-124,71335-1013,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
75834-124,71335-1013,200 mg,acyclovir capsule,MAGNESIUM STEARATE
75834-124,71335-1013,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
75834-124,71335-1013,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
75834-124,71335-1013,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
75834-124,71335-1013,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,71335-0470,200 mg,acyclovir capsule,ACYCLOVIR
60505-0042,71335-0470,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,71335-0470,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,71335-0470,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,71335-0470,200 mg,acyclovir capsule,MICROCRYSTALLINE CELLULOSE
60505-0042,71335-0470,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
60505-0042,71335-0470,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,71335-0470,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,71335-0470,200 mg,acyclovir capsule,AMMONIA
60505-0042,71335-0470,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,71335-0470,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,71335-0470,200 mg,acyclovir capsule,ALCOHOL
60505-0042,71335-0470,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,71335-0470,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,71335-0470,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,71335-0470,200 mg,acyclovir capsule,SHELLAC
75834-124,71335-1013,200 mg,acyclovir capsule,ACYCLOVIR
75834-124,71335-1013,200 mg,acyclovir capsule,"STARCH, CORN"
75834-124,71335-1013,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
75834-124,71335-1013,200 mg,acyclovir capsule,MAGNESIUM STEARATE
75834-124,71335-1013,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
75834-124,71335-1013,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
75834-124,71335-1013,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
75834-124,71335-1013,200 mg,acyclovir capsule,TITANIUM DIOXIDE
69076-146,71335-0280,200 mg,acyclovir  capsule,ACYCLOVIR
69076-146,71335-0280,200 mg,acyclovir  capsule,Lactose Monohydrate
69076-146,71335-0280,200 mg,acyclovir  capsule,Sodium Starch Glycolate Type A Potato
69076-146,71335-0280,200 mg,acyclovir  capsule,Sodium Lauryl Sulfate
69076-146,71335-0280,200 mg,acyclovir  capsule,Magnesium Stearate
69076-146,71335-0280,200 mg,acyclovir  capsule,FD&amp;C BLUE NO. 1
69076-146,71335-0280,200 mg,acyclovir  capsule,"GELATIN, UNSPECIFIED"
69076-146,71335-0280,200 mg,acyclovir  capsule,TITANIUM DIOXIDE
69076-146,71335-0280,200 mg,acyclovir  capsule,FD&amp;C BLUE NO. 2
69076-146,71335-0280,200 mg,acyclovir  capsule,FD&amp;C RED NO. 40
69076-146,71335-0280,200 mg,acyclovir  capsule,D&amp;C YELLOW NO. 10
69076-146,71335-0280,200 mg,acyclovir  capsule,BROWN IRON OXIDE
69076-146,71335-0280,200 mg,acyclovir  capsule,SHELLAC
69076-146,71335-0280,200 mg,acyclovir  capsule,PROPYLENE GLYCOL
61442-114,63629-7636,200 mg,acyclovir capsule,ACYCLOVIR
61442-114,63629-7636,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
61442-114,63629-7636,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
61442-114,63629-7636,200 mg,acyclovir capsule,MAGNESIUM STEARATE
61442-114,63629-7636,200 mg,acyclovir capsule,"STARCH, CORN"
0904-5789,55154-7629,200 mg,acyclovir capsule,ACYCLOVIR
0904-5789,55154-7629,200 mg,acyclovir capsule,SILICON DIOXIDE
0904-5789,55154-7629,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
0904-5789,55154-7629,200 mg,acyclovir capsule,MAGNESIUM STEARATE
0904-5789,55154-7629,200 mg,acyclovir capsule,MICROCRYSTALLINE CELLULOSE
0904-5789,55154-7629,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
0904-5789,55154-7629,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
0904-5789,55154-7629,200 mg,acyclovir capsule,TITANIUM DIOXIDE
0904-5789,55154-7629,200 mg,acyclovir capsule,AMMONIA
0904-5789,55154-7629,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
0904-5789,55154-7629,200 mg,acyclovir capsule,BUTYL ALCOHOL
0904-5789,55154-7629,200 mg,acyclovir capsule,ALCOHOL
0904-5789,55154-7629,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
0904-5789,55154-7629,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
0904-5789,55154-7629,200 mg,acyclovir capsule,PROPYLENE GLYCOL
0904-5789,55154-7629,200 mg,acyclovir capsule,SHELLAC
60505-0042,70934-491,200 mg,acyclovir capsule,ACYCLOVIR
60505-0042,70934-491,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,70934-491,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,70934-491,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,70934-491,200 mg,acyclovir capsule,"CELLULOSE, MICROCRYSTALLINE"
60505-0042,70934-491,200 mg,acyclovir capsule,GELATIN
60505-0042,70934-491,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,70934-491,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,70934-491,200 mg,acyclovir capsule,AMMONIA
60505-0042,70934-491,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,70934-491,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,70934-491,200 mg,acyclovir capsule,ALCOHOL
60505-0042,70934-491,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,70934-491,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,70934-491,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,70934-491,200 mg,acyclovir capsule,SHELLAC
69076-146,70934-800,200 mg,acyclovir capsule,ACYCLOVIR
69076-146,70934-800,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
69076-146,70934-800,200 mg,acyclovir capsule,SODIUM STARCH GLYCOLATE TYPE A POTATO
69076-146,70934-800,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
69076-146,70934-800,200 mg,acyclovir capsule,MAGNESIUM STEARATE
69076-146,70934-800,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
69076-146,70934-800,200 mg,acyclovir capsule,GELATIN
69076-146,70934-800,200 mg,acyclovir capsule,TITANIUM DIOXIDE
69076-146,70934-800,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
69076-146,70934-800,200 mg,acyclovir capsule,FD&amp;C RED NO. 40
69076-146,70934-800,200 mg,acyclovir capsule,D&amp;C YELLOW NO. 10
69076-146,70934-800,200 mg,acyclovir capsule,BROWN IRON OXIDE
69076-146,70934-800,200 mg,acyclovir capsule,SHELLAC
69076-146,70934-800,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,61919-331,200 mg,acyclovir capsule,ACYCLOVIR
60505-0042,61919-331,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,61919-331,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,61919-331,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,61919-331,200 mg,acyclovir capsule,"CELLULOSE, MICROCRYSTALLINE"
60505-0042,61919-331,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,61919-331,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,61919-331,200 mg,acyclovir capsule,AMMONIA
60505-0042,61919-331,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,61919-331,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,61919-331,200 mg,acyclovir capsule,ALCOHOL
60505-0042,61919-331,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,61919-331,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,61919-331,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,61919-331,200 mg,acyclovir capsule,GELATIN
60505-0042,61919-331,200 mg,acyclovir capsule,SHELLAC
60505-0042,60429-012,200 mg,acyclovir capsule,ACYCLOVIR
60505-0042,60429-012,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,60429-012,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,60429-012,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,60429-012,200 mg,acyclovir capsule,"CELLULOSE, MICROCRYSTALLINE"
60505-0042,60429-012,200 mg,acyclovir capsule,GELATIN
60505-0042,60429-012,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,60429-012,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,60429-012,200 mg,acyclovir capsule,AMMONIA
60505-0042,60429-012,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,60429-012,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,60429-012,200 mg,acyclovir capsule,ALCOHOL
60505-0042,60429-012,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,60429-012,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,60429-012,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,60429-012,200 mg,acyclovir capsule,SHELLAC
0093-8940,52959-517,200 mg,acyclovir capsule,ACYCLOVIR
0093-8940,52959-517,200 mg,acyclovir capsule,"STARCH, CORN"
0093-8940,52959-517,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
0093-8940,52959-517,200 mg,acyclovir capsule,MAGNESIUM STEARATE
0093-8940,52959-517,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
0093-8940,52959-517,200 mg,acyclovir capsule,GELATIN
0093-8940,52959-517,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
0093-8940,52959-517,200 mg,acyclovir capsule,D&amp;C RED NO. 28
0093-8940,52959-517,200 mg,acyclovir capsule,D&amp;C RED NO. 33
0093-8940,52959-517,200 mg,acyclovir capsule,TITANIUM DIOXIDE
0093-8940,52959-517,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
0093-8940,52959-517,200 mg,acyclovir capsule,FD&amp;C RED NO. 40
0093-8940,52959-517,200 mg,acyclovir capsule,D&amp;C YELLOW NO. 10
69076-146,55700-651,200 mg,acyclovir  capsule,Acyclovir
69076-146,55700-651,200 mg,acyclovir  capsule,Lactose Monohydrate
69076-146,55700-651,200 mg,acyclovir  capsule,Sodium Starch Glycolate Type A Potato
69076-146,55700-651,200 mg,acyclovir  capsule,Sodium Lauryl Sulfate
69076-146,55700-651,200 mg,acyclovir  capsule,Magnesium Stearate
69076-146,55700-651,200 mg,acyclovir  capsule,FD&amp;C BLUE NO. 1
69076-146,55700-651,200 mg,acyclovir  capsule,GELATIN
69076-146,55700-651,200 mg,acyclovir  capsule,TITANIUM DIOXIDE
69076-146,55700-651,200 mg,acyclovir  capsule,FD&amp;C BLUE NO. 2
69076-146,55700-651,200 mg,acyclovir  capsule,FD&amp;C RED NO. 40
69076-146,55700-651,200 mg,acyclovir  capsule,D&amp;C YELLOW NO. 10
69076-146,55700-651,200 mg,acyclovir  capsule,BROWN IRON OXIDE
69076-146,55700-651,200 mg,acyclovir  capsule,SHELLAC
69076-146,55700-651,200 mg,acyclovir  capsule,PROPYLENE GLYCOL
60505-0042,0904-5789,200 mg,acyclovir capsule,Acyclovir
60505-0042,0904-5789,200 mg,acyclovir capsule,SILICON DIOXIDE
60505-0042,0904-5789,200 mg,acyclovir capsule,CROSCARMELLOSE SODIUM
60505-0042,0904-5789,200 mg,acyclovir capsule,MAGNESIUM STEARATE
60505-0042,0904-5789,200 mg,acyclovir capsule,MICROCRYSTALLINE CELLULOSE
60505-0042,0904-5789,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
60505-0042,0904-5789,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
60505-0042,0904-5789,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,0904-5789,200 mg,acyclovir capsule,AMMONIA
60505-0042,0904-5789,200 mg,acyclovir capsule,FERROSOFERRIC OXIDE
60505-0042,0904-5789,200 mg,acyclovir capsule,BUTYL ALCOHOL
60505-0042,0904-5789,200 mg,acyclovir capsule,ALCOHOL
60505-0042,0904-5789,200 mg,acyclovir capsule,ISOPROPYL ALCOHOL
60505-0042,0904-5789,200 mg,acyclovir capsule,POTASSIUM HYDROXIDE
60505-0042,0904-5789,200 mg,acyclovir capsule,PROPYLENE GLYCOL
60505-0042,0904-5789,200 mg,acyclovir capsule,SHELLAC
61442-114,68071-2299,200 mg,acyclovir capsule,ACYCLOVIR
61442-114,68071-2299,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
61442-114,68071-2299,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
61442-114,68071-2299,200 mg,acyclovir capsule,MAGNESIUM STEARATE
61442-114,68071-2299,200 mg,acyclovir capsule,"STARCH, CORN"
75834-124,68071-2235,200 mg,acyclovir capsule,ACYCLOVIR
75834-124,68071-2235,200 mg,acyclovir capsule,"STARCH, CORN"
75834-124,68071-2235,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
75834-124,68071-2235,200 mg,acyclovir capsule,MAGNESIUM STEARATE
75834-124,68071-2235,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
75834-124,68071-2235,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
75834-124,68071-2235,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
75834-124,68071-2235,200 mg,acyclovir capsule,TITANIUM DIOXIDE
75834-124,68071-4528,200 mg,acyclovir capsule,ACYCLOVIR
75834-124,68071-4528,200 mg,acyclovir capsule,"STARCH, CORN"
75834-124,68071-4528,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
75834-124,68071-4528,200 mg,acyclovir capsule,MAGNESIUM STEARATE
75834-124,68071-4528,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
75834-124,68071-4528,200 mg,acyclovir capsule,"GELATIN, UNSPECIFIED"
75834-124,68071-4528,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 2
75834-124,68071-4528,200 mg,acyclovir capsule,TITANIUM DIOXIDE
72578-002,68071-2526,200 mg,acyclovir capsule,ACYCLOVIR
72578-002,68071-2526,200 mg,acyclovir capsule,FD&amp;C BLUE NO. 1
72578-002,68071-2526,200 mg,acyclovir capsule,FD&amp;C RED NO. 3
72578-002,68071-2526,200 mg,acyclovir capsule,GELATIN
72578-002,68071-2526,200 mg,acyclovir capsule,LACTOSE MONOHYDRATE
72578-002,68071-2526,200 mg,acyclovir capsule,MAGNESIUM STEARATE
72578-002,68071-2526,200 mg,acyclovir capsule,SODIUM LAURYL SULFATE
72578-002,68071-2526,200 mg,acyclovir capsule,"STARCH, CORN"
72578-002,68071-2526,200 mg,acyclovir capsule,TITANIUM DIOXIDE
60505-0042,43063-826,200 mg,acyclovir capsule,ACYCLOVIR
