MainDrug,NDC,Strength,Formulation,Inactive
51672-4022,50090-0577,125 mg,acetazolamide tablet,Water
51672-4022,50090-0577,125 mg,acetazolamide tablet,Talc
51672-4022,50090-0577,125 mg,acetazolamide tablet,Sodium Starch Glycolate Type A Potato
51672-4022,50090-0577,125 mg,acetazolamide tablet,Magnesium Stearate
64380-834,50090-5593,250 mg,acetazolamide tablet,ACETAZOLAMIDE
64380-834,50090-5593,250 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
64380-834,50090-5593,250 mg,acetazolamide tablet,"STARCH, CORN"
64380-834,50090-5593,250 mg,acetazolamide tablet,"GELATIN, UNSPECIFIED"
64380-834,50090-5593,250 mg,acetazolamide tablet,GLYCERIN
64380-834,50090-5593,250 mg,acetazolamide tablet,WATER
64380-834,50090-5593,250 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
64380-834,50090-5593,250 mg,acetazolamide tablet,MAGNESIUM STEARATE
64380-834,50090-5593,250 mg,acetazolamide tablet,TALC
71930-008,50090-5217,125 mg,acetazolamide tablet,ACETAZOLAMIDE
71930-008,50090-5217,125 mg,acetazolamide tablet,DIBASIC CALCIUM PHOSPHATE DIHYDRATE
71930-008,50090-5217,125 mg,acetazolamide tablet,"STARCH, CORN"
71930-008,50090-5217,125 mg,acetazolamide tablet,CROSPOVIDONE (15 MPA.S AT 5%)
71930-008,50090-5217,125 mg,acetazolamide tablet,"POVIDONE, UNSPECIFIED"
71930-008,50090-5217,125 mg,acetazolamide tablet,MAGNESIUM STEARATE
23155-287,50090-5617,125 mg,acetazolamide tablet,ACETAZOLAMIDE
23155-287,50090-5617,125 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
23155-287,50090-5617,125 mg,acetazolamide tablet,MAGNESIUM STEARATE
23155-287,50090-5617,125 mg,acetazolamide tablet,MICROCRYSTALLINE CELLULOSE
23155-287,50090-5617,125 mg,acetazolamide tablet,"POVIDONE, UNSPECIFIED"
23155-287,50090-5617,125 mg,acetazolamide tablet,"STARCH, CORN"
23155-287,50090-5617,125 mg,acetazolamide tablet,SODIUM LAURYL SULFATE
23155-287,50090-5617,125 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0527-1050,42291-103,250 mg,acetazolamide tablet,ACETAZOLAMIDE
0527-1050,42291-103,250 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
0527-1050,42291-103,250 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0527-1050,42291-103,250 mg,acetazolamide tablet,"STARCH, CORN"
0527-1050,42291-103,250 mg,acetazolamide tablet,CALCIUM STEARATE
23155-287,42291-089,125 mg,acetazolamide tablet,ACETAZOLAMIDE
23155-287,42291-089,125 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
23155-287,42291-089,125 mg,acetazolamide tablet,MAGNESIUM STEARATE
23155-287,42291-089,125 mg,acetazolamide tablet,"CELLULOSE, MICROCRYSTALLINE"
23155-287,42291-089,125 mg,acetazolamide tablet,POVIDONE
23155-287,42291-089,125 mg,acetazolamide tablet,"STARCH, CORN"
23155-287,42291-089,125 mg,acetazolamide tablet,SODIUM LAURYL SULFATE
23155-287,42291-089,125 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
23155-287,23155-288,125 mg,acetazolamide tablet,ACETAZOLAMIDE
23155-287,23155-288,250 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
23155-287,23155-288,250 mg,acetazolamide tablet,MAGNESIUM STEARATE
23155-287,23155-288,250 mg,acetazolamide tablet,"CELLULOSE, MICROCRYSTALLINE"
23155-287,23155-288,250 mg,acetazolamide tablet,POVIDONE
23155-287,23155-288,250 mg,acetazolamide tablet,"STARCH, CORN"
23155-287,23155-288,250 mg,acetazolamide tablet,SODIUM LAURYL SULFATE
23155-287,23155-288,250 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
64380-834,50268-054,250 mg,acetazolamide tablet,ACETAZOLAMIDE
64380-834,50268-054,250 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
64380-834,50268-054,250 mg,acetazolamide tablet,"STARCH, CORN"
64380-834,50268-054,250 mg,acetazolamide tablet,GELATIN
64380-834,50268-054,250 mg,acetazolamide tablet,GLYCERIN
64380-834,50268-054,250 mg,acetazolamide tablet,WATER
64380-834,50268-054,250 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
64380-834,50268-054,250 mg,acetazolamide tablet,MAGNESIUM STEARATE
64380-834,50268-054,250 mg,acetazolamide tablet,TALC
70756-720,63629-1194,125 mg,acetazolamide tablet,ACETAZOLAMIDE
70756-720,63629-1194,125 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
70756-720,63629-1194,125 mg,acetazolamide tablet,MAGNESIUM STEARATE
70756-720,63629-1194,125 mg,acetazolamide tablet,POVIDONE K30
70756-720,63629-1194,125 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
70756-720,63629-1194,125 mg,acetazolamide tablet,"STARCH, CORN"
70756-720,63629-1194,125 mg,acetazolamide tablet,TALC
70756-720,63629-1194,125 mg,acetazolamide tablet,WATER
70756-721,63629-1195,250 mg,acetazolamide tablet,ACETAZOLAMIDE
70756-721,63629-1195,250 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
70756-721,63629-1195,250 mg,acetazolamide tablet,MAGNESIUM STEARATE
70756-721,63629-1195,250 mg,acetazolamide tablet,POVIDONE K30
70756-721,63629-1195,250 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
70756-721,63629-1195,250 mg,acetazolamide tablet,"STARCH, CORN"
70756-721,63629-1195,250 mg,acetazolamide tablet,TALC
70756-721,63629-1195,250 mg,acetazolamide tablet,WATER
64380-834,71335-1370,250 mg,acetazolamide tablet,ACETAZOLAMIDE
64380-834,71335-1370,250 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
64380-834,71335-1370,250 mg,acetazolamide tablet,"STARCH, CORN"
64380-834,71335-1370,250 mg,acetazolamide tablet,"GELATIN, UNSPECIFIED"
64380-834,71335-1370,250 mg,acetazolamide tablet,GLYCERIN
64380-834,71335-1370,250 mg,acetazolamide tablet,WATER
64380-834,71335-1370,250 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
64380-834,71335-1370,250 mg,acetazolamide tablet,MAGNESIUM STEARATE
64380-834,71335-1370,250 mg,acetazolamide tablet,TALC
23155-288,63629-7889,250 mg,acetazolamide tablet,ACETAZOLAMIDE
23155-288,63629-7889,250 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
23155-288,63629-7889,250 mg,acetazolamide tablet,MAGNESIUM STEARATE
23155-288,63629-7889,250 mg,acetazolamide tablet,MICROCRYSTALLINE CELLULOSE
23155-288,63629-7889,250 mg,acetazolamide tablet,"POVIDONE, UNSPECIFIED"
23155-288,63629-7889,250 mg,acetazolamide tablet,"STARCH, CORN"
23155-288,63629-7889,250 mg,acetazolamide tablet,SODIUM LAURYL SULFATE
23155-288,63629-7889,250 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
71930-008,70934-926,125 mg,acetazolamide tablet,ACETAZOLAMIDE
71930-008,70934-926,125 mg,acetazolamide tablet,DIBASIC CALCIUM PHOSPHATE DIHYDRATE
71930-008,70934-926,125 mg,acetazolamide tablet,"STARCH, CORN"
71930-008,70934-926,125 mg,acetazolamide tablet,CROSPOVIDONE
71930-008,70934-926,125 mg,acetazolamide tablet,POVIDONE
71930-008,70934-926,125 mg,acetazolamide tablet,MAGNESIUM STEARATE
23155-288,0904-6663,250 mg,acetazolamide tablet,ACETAZOLAMIDE
23155-288,0904-6663,250 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
23155-288,0904-6663,250 mg,acetazolamide tablet,MAGNESIUM STEARATE
23155-288,0904-6663,250 mg,acetazolamide tablet,MICROCRYSTALLINE CELLULOSE
23155-288,0904-6663,250 mg,acetazolamide tablet,"POVIDONE, UNSPECIFIED"
23155-288,0904-6663,250 mg,acetazolamide tablet,"STARCH, CORN"
23155-288,0904-6663,250 mg,acetazolamide tablet,SODIUM LAURYL SULFATE
23155-288,0904-6663,250 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
64380-833,72789-045,125 mg,acetazolamide tablet,ACETAZOLAMIDE
64380-833,72789-045,125 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
64380-833,72789-045,125 mg,acetazolamide tablet,"STARCH, CORN"
64380-833,72789-045,125 mg,acetazolamide tablet,GELATIN
64380-833,72789-045,125 mg,acetazolamide tablet,GLYCERIN
64380-833,72789-045,125 mg,acetazolamide tablet,WATER
64380-833,72789-045,125 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
64380-833,72789-045,125 mg,acetazolamide tablet,MAGNESIUM STEARATE
64380-833,72789-045,125 mg,acetazolamide tablet,TALC
51672-4022,55289-720,125 mg,acetazolamide tablet,ACETAZOLAMIDE
51672-4022,55289-720,125 mg,acetazolamide tablet,"STARCH, CORN"
51672-4022,55289-720,125 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
51672-4022,55289-720,125 mg,acetazolamide tablet,"GELATIN, UNSPECIFIED"
51672-4022,55289-720,125 mg,acetazolamide tablet,GLYCERIN
51672-4022,55289-720,125 mg,acetazolamide tablet,WATER
51672-4022,55289-720,125 mg,acetazolamide tablet,TALC
51672-4022,55289-720,125 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
51672-4022,55289-720,125 mg,acetazolamide tablet,MAGNESIUM STEARATE
0527-1050,54868-1195,250 mg,acetazolamide tablet,ACETAZOLAMIDE
0527-1050,54868-1195,250 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
0527-1050,54868-1195,250 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0527-1050,54868-1195,250 mg,acetazolamide tablet,"STARCH, CORN"
0527-1050,54868-1195,250 mg,acetazolamide tablet,CALCIUM STEARATE
64380-833,71205-308,125 mg,acetazolamide tablet,ACETAZOLAMIDE
64380-833,71205-308,125 mg,acetazolamide tablet,LACTOSE MONOHYDRATE
64380-833,71205-308,125 mg,acetazolamide tablet,"STARCH, CORN"
64380-833,71205-308,125 mg,acetazolamide tablet,"GELATIN, UNSPECIFIED"
64380-833,71205-308,125 mg,acetazolamide tablet,GLYCERIN
64380-833,71205-308,125 mg,acetazolamide tablet,WATER
64380-833,71205-308,125 mg,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
64380-833,71205-308,125 mg,acetazolamide tablet,MAGNESIUM STEARATE
64380-833,71205-308,125 mg,acetazolamide tablet,TALC
0527-1050,67296-0801,250,acetazolamide tablet,ACETAZOLAMIDE
0527-1050,67296-0801,250,acetazolamide tablet,LACTOSE MONOHYDRATE
0527-1050,67296-0801,250,acetazolamide tablet,SODIUM STARCH GLYCOLATE TYPE A POTATO
0527-1050,67296-0801,250,acetazolamide tablet,"STARCH, CORN"
0527-1050,67296-0801,250,acetazolamide tablet,CALCIUM STEARATE
